tm,weekday,total,hot_milmyeon,milmyeon_with_mandu,milmyeon_only,delivery,side_menu,drinks_alcohol,product_sales,kalguksu,takeaway,avgTa,avgWs,maxTa,minTa,avgRhm,avgTs,sumGsr,sumSsHr,avgTca,sumRn,avgPa,month,diurnal_range,rain_bool,feel_temp,MainMenu,SubMenu,NumOfRows,Order
2020-07-05,일,1927500,0,1908500,0,19000,0,0,0,0,0,22.2,2.2,25.9,19.1,79.6,26.5,21.59,6.0,8.3,0.0,996.9,7,6.799999999999997,0,15.45,1908500,19000,137,137
2020-07-06,월,500500,0,500500,0,0,0,0,0,0,0,22.7,1.7,25.6,21.2,90.6,24.0,6.11,0.2,9.9,0.8,993.8,7,4.400000000000002,1,15.96,500500,0,138,138
2020-07-07,화,1272000,0,1262000,0,0,0,0,10000,0,0,22.7,4.4,25.1,21.6,88.0,26.0,18.65,3.7,8.0,0.6,995.7,7,3.5,1,15.69,1262000,10000,139,139
2020-07-08,수,1503500,0,1493500,0,0,0,0,10000,0,0,23.5,2.5,28.1,21.3,82.0,29.5,25.75,10.9,5.0,0.0,996.7,7,6.800000000000001,0,16.2,1493500,10000,140,140
2020-07-09,목,825000,0,815000,0,0,0,0,10000,0,0,22.2,2.1,25.5,20.6,87.6,25.1,9.47,0.4,9.1,2.1,997.1,7,4.899999999999999,1,15.48,815000,10000,141,141
2020-07-11,토,1209500,0,1209500,0,0,0,0,0,0,0,21.6,2.6,24.3,20.2,89.4,23.8,8.34,0.3,8.8,0.0,999.1,7,4.100000000000001,0,14.98,1209500,0,142,142
2020-07-12,일,495000,0,495000,0,0,0,0,0,0,0,20.1,2.7,21.4,18.7,91.3,22.0,4.46,0.0,10.0,37.5,1002.6,7,2.6999999999999997,1,14.01,495000,0,143,143
2020-07-14,화,522000,0,522000,0,0,0,0,0,0,0,19.3,1.5,20.7,18.7,93.0,21.8,5.91,0.0,10.0,5.2,994.9,7,2.0,1,13.94,522000,0,144,144
2020-07-15,수,390500,0,379500,0,0,0,0,11000,0,0,19.6,2.0,21.0,18.5,83.3,22.3,9.01,0.0,10.0,0.0,997.8,7,2.5,0,13.87,379500,11000,145,145
2020-07-16,목,870500,0,860500,0,0,0,0,10000,0,0,21.3,2.3,24.2,18.7,76.0,26.1,25.64,9.1,4.6,0.0,999.1,7,5.5,0,14.85,860500,10000,146,146
2020-07-17,금,1497500,0,1487500,0,0,0,0,10000,0,0,21.8,2.6,25.9,17.8,75.0,27.3,29.69,12.2,1.0,0.0,1001.0,7,8.099999999999998,0,15.11,1487500,10000,147,147
2020-07-18,토,1699500,0,1674500,0,0,0,0,25000,0,0,22.2,2.3,25.5,18.9,78.6,26.3,18.17,2.9,8.0,0.0,1001.9,7,6.600000000000001,0,15.42,1674500,25000,148,148
2020-07-19,일,797000,0,777000,0,0,0,0,20000,0,0,23.2,3.1,25.2,21.4,91.6,24.1,3.3,0.0,10.0,0.5,1000.7,7,3.8000000000000007,1,15.95,777000,20000,149,149
2020-07-20,월,822000,0,822000,0,0,0,0,0,0,0,24.9,7.1,26.4,23.7,89.8,26.0,9.14,0.3,9.1,1.1,1000.1,7,2.6999999999999997,1,17.75,822000,0,150,150
2020-07-21,화,1431000,0,1419000,0,0,0,0,12000,0,0,24.9,2.8,28.6,22.6,84.6,27.8,21.2,5.3,8.4,3.4,1003.2,7,6.0,1,17.05,1419000,12000,151,151
2020-07-22,수,583500,0,581500,0,2000,0,0,0,0,0,22.5,1.3,23.9,21.4,95.6,24.3,5.74,0.0,10.0,105.3,1002.1,7,2.5,1,16.09,581500,2000,152,152
2020-07-23,목,340500,0,319500,0,21000,0,0,0,0,0,21.8,2.5,23.0,21.2,97.3,23.4,3.61,0.0,10.0,176.2,999.0,7,1.8000000000000007,1,15.13,319500,21000,153,153
2020-07-24,금,940000,0,930000,0,0,0,0,10000,0,0,21.6,5.6,24.1,20.1,88.5,24.0,14.57,1.7,8.9,2.3,990.9,7,4.0,1,15.2,930000,10000,154,154
2020-07-25,토,1013000,0,1013000,0,0,0,0,0,0,0,21.3,3.6,23.7,20.0,90.8,23.9,10.47,1.1,9.1,1.5,994.6,7,3.6999999999999993,1,14.73,1013000,0,155,155
2020-07-26,일,2138000,0,2058000,0,0,0,0,80000,0,0,23.9,3.0,27.1,20.2,80.6,28.2,26.98,11.0,4.3,0.1,999.8,7,6.900000000000002,1,16.4,2058000,80000,156,156
2020-07-27,월,357000,0,347000,0,0,0,0,10000,0,0,22.6,1.8,24.7,21.5,94.4,24.5,4.23,0.0,9.9,32.1,1000.7,7,3.1999999999999997,1,15.85,347000,10000,157,157
2020-07-28,화,625500,0,619500,0,0,0,0,6000,0,0,21.9,1.5,22.8,21.5,96.6,24.0,3.69,0.0,10.0,46.5,1003.0,7,1.3000000000000007,1,15.57,619500,6000,158,158
2020-07-29,수,622000,0,622000,0,0,0,0,0,0,0,23.2,1.2,24.8,21.9,96.5,25.9,7.94,0.1,10.0,14.3,1005.3,7,2.900000000000002,1,16.62,622000,0,159,159
2020-07-30,목,1023500,0,989500,0,24000,0,0,10000,0,0,24.0,2.8,27.9,22.0,91.5,27.8,13.13,2.1,8.9,50.0,1006.3,7,5.899999999999999,1,16.48,989500,34000,160,160
2020-07-31,금,1881500,0,1881500,0,0,0,0,0,0,0,26.1,2.5,30.6,22.8,84.0,29.3,22.12,7.7,7.4,0.0,1005.4,7,7.800000000000001,0,17.85,1881500,0,161,161
2020-08-01,토,2697500,0,2258000,0,19500,0,0,420000,0,0,26.9,3.7,30.0,24.3,81.4,30.5,22.58,7.1,7.9,0.0,1003.8,8,5.699999999999999,0,18.31,2258000,439500,162,162
2020-08-02,일,2129500,0,2129500,0,0,0,0,0,0,0,26.8,4.4,30.0,24.2,83.6,30.2,19.47,5.6,8.1,0.0,1002.5,8,5.800000000000001,0,18.32,2129500,0,163,163
2020-08-03,월,1737000,0,1737000,0,0,0,0,0,0,0,26.9,5.3,29.3,25.2,82.1,29.4,17.58,2.5,8.0,0.0,1002.7,8,4.100000000000001,0,18.55,1737000,0,164,164
2020-08-04,화,1980000,0,1937000,0,43000,0,0,0,0,0,27.0,5.0,29.4,25.1,85.0,31.9,22.25,6.7,5.1,0.0,1005.1,8,4.299999999999997,0,18.55,1937000,43000,165,165
2020-08-05,수,1721000,0,1700000,0,16000,0,0,5000,0,0,26.6,5.1,29.2,25.4,91.1,30.8,16.43,2.2,8.6,6.1,1006.0,8,3.8000000000000007,1,18.31,1700000,21000,166,166
2020-08-06,목,1024000,0,1014000,0,0,0,0,10000,0,0,26.1,7.2,27.4,24.5,88.4,27.0,5.83,0.0,10.0,6.3,1001.1,8,2.8999999999999986,1,18.56,1014000,10000,167,167
2020-08-07,금,944500,0,934500,0,0,0,0,10000,0,0,25.6,4.2,27.8,23.6,90.4,27.2,9.06,0.5,9.6,107.0,999.1,8,4.199999999999999,1,17.52,934500,10000,168,168
2020-08-08,토,810500,0,800500,0,0,0,0,10000,0,0,24.9,5.8,26.4,23.7,94.3,25.8,3.1,0.0,10.0,163.1,997.0,8,2.6999999999999997,1,17.38,800500,10000,169,169
2020-08-09,일,1571500,0,1551500,0,0,0,0,20000,0,0,25.8,7.1,28.5,23.9,90.0,27.7,15.91,3.4,8.5,15.1,998.9,8,4.600000000000001,1,18.33,1551500,20000,170,170
2020-08-10,월,331000,0,331000,0,0,0,0,0,0,0,25.6,5.1,28.5,23.5,91.4,27.8,8.05,1.3,9.4,12.5,997.3,8,5.0,1,17.67,331000,0,171,171
2020-08-11,화,1300500,0,1273000,0,27500,0,0,0,0,0,26.2,5.2,29.8,23.5,90.6,27.9,15.58,5.7,8.3,10.5,1003.1,8,6.300000000000001,1,18.08,1273000,27500,172,172
2020-08-12,수,327000,0,327000,0,0,0,0,0,0,0,25.9,3.5,28.2,24.6,92.9,26.8,6.48,1.8,7.1,36.6,1005.2,8,3.599999999999998,1,17.66,327000,0,173,173
2020-08-13,목,1865500,0,1845500,0,0,0,0,20000,0,0,27.6,4.7,31.2,24.4,83.9,30.7,24.4,9.9,2.9,0.0,1002.8,8,6.800000000000001,0,18.88,1845500,20000,174,174
2020-08-14,금,1986000,0,1976000,0,0,0,0,10000,0,0,27.9,5.7,30.2,26.2,81.6,31.8,25.7,11.2,5.3,0.0,999.8,8,4.0,0,19.29,1976000,10000,175,175
2020-08-15,토,2383500,0,2296000,0,45500,0,0,42000,0,0,28.1,4.0,31.5,24.7,80.4,33.7,25.64,12.2,2.8,0.0,1001.3,8,6.800000000000001,0,19.1,2296000,87500,176,176
2020-08-16,일,2119000,0,2109000,0,0,0,0,10000,0,0,28.2,4.5,31.3,25.5,78.0,34.0,26.31,12.2,2.9,0.0,1002.9,8,5.800000000000001,0,19.23,2109000,10000,177,177
2020-08-17,월,2819500,0,2770500,0,39000,0,0,10000,0,0,28.4,2.5,33.1,26.0,78.0,34.8,25.7,12.1,2.5,0.0,1004.6,8,7.100000000000001,0,19.3,2770500,49000,178,178
2020-08-18,화,1946500,0,1946500,0,0,0,0,0,0,0,28.7,2.4,31.6,26.1,74.4,35.0,25.59,12.1,0.9,0.0,1003.6,8,5.5,0,19.51,1946500,0,179,179
2020-08-19,수,1421000,0,1377500,0,38500,0,0,5000,0,0,29.1,3.4,33.2,26.3,74.8,35.7,26.45,12.2,0.6,0.0,1001.7,8,6.900000000000002,0,19.69,1377500,43500,180,180
2020-08-20,목,1353500,0,1353500,0,0,0,0,0,0,0,29.4,2.3,33.2,26.5,66.9,36.1,25.56,12.1,0.0,0.0,1003.3,8,6.700000000000003,0,19.97,1353500,0,181,181
2020-08-21,금,1041500,0,1021500,0,0,0,0,20000,0,0,26.7,2.6,30.7,23.6,76.4,34.3,24.73,10.9,1.4,0.0,1006.0,8,7.099999999999998,0,18.21,1021500,20000,182,182
2020-08-22,토,1562000,0,1501500,0,36500,0,0,24000,0,0,27.0,2.6,30.8,24.2,73.5,34.4,22.03,6.8,7.3,0.0,1004.1,8,6.600000000000001,0,18.4,1501500,60500,183,183
2020-08-23,일,1582500,0,1560500,0,17000,0,0,5000,0,0,27.1,2.2,30.6,24.7,77.0,34.6,21.47,8.9,5.9,0.0,1000.0,8,5.900000000000002,0,18.54,1560500,22000,184,184
2020-08-24,월,1535000,0,1530000,0,0,0,0,5000,0,0,28.0,1.9,32.0,24.8,78.0,36.2,25.27,11.5,1.8,0.0,997.9,8,7.199999999999999,0,19.21,1530000,5000,185,185
2020-08-25,화,1498500,0,1498500,0,0,0,0,0,0,0,29.3,2.1,32.8,25.8,78.0,36.4,23.7,10.7,2.8,0.0,997.3,8,6.9999999999999964,0,19.96,1498500,0,186,186
2020-08-26,수,1053500,0,1009500,0,39000,0,0,5000,0,0,28.7,4.0,31.2,27.6,79.0,32.5,13.8,1.5,8.3,0.0,996.3,8,3.599999999999998,0,19.48,1009500,44000,187,187
2020-08-28,금,1299500,0,1299500,0,0,0,0,0,0,0,26.9,3.0,31.3,25.0,86.8,29.9,19.95,5.0,7.6,17.6,1000.2,8,6.300000000000001,1,18.3,1299500,0,188,188
2020-08-29,토,1237500,0,1237500,0,0,0,0,0,0,0,27.5,3.1,31.4,24.0,83.8,30.9,20.74,7.5,5.1,3.1,1001.8,8,7.399999999999999,1,18.67,1237500,0,189,189
2020-08-30,일,1445500,0,1417500,0,18000,0,0,10000,0,0,28.5,2.4,33.1,25.7,77.6,31.8,22.89,9.0,5.5,0.0,1002.7,8,7.400000000000002,0,19.38,1417500,28000,190,190
2020-08-31,월,899500,0,879500,0,0,0,0,20000,0,0,26.2,3.5,29.7,24.3,74.5,28.7,13.84,3.3,7.6,0.0,1003.8,8,5.399999999999999,0,17.85,879500,20000,191,191
2020-09-01,화,1100000,0,1100000,0,0,0,0,0,0,0,26.4,3.1,30.6,23.7,78.1,28.7,12.88,2.3,8.0,0.0,1000.6,9,6.900000000000002,0,17.98,1100000,0,192,192
2020-09-03,목,804500,0,794500,0,0,0,0,10000,0,0,25.9,8.9,29.3,23.2,73.6,28.2,20.69,7.7,4.0,28.9,989.1,9,6.100000000000001,1,19.03,794500,10000,193,193
2020-09-04,금,916500,0,887500,0,7000,0,0,22000,0,0,24.4,3.7,27.9,20.9,69.1,28.1,24.64,11.2,1.8,2.5,1005.0,9,7.0,1,16.71,887500,29000,194,194
2020-09-05,토,161000,0,161000,0,0,0,0,0,0,0,19.9,2.4,22.6,17.9,87.6,21.7,2.47,0.0,9.9,36.3,1005.1,9,4.700000000000003,1,13.94,161000,0,195,195
2020-09-06,일,423000,0,406000,0,17000,0,0,0,0,0,20.9,4.5,22.0,18.7,88.6,22.4,4.55,0.0,9.9,7.4,995.4,9,3.3000000000000007,1,14.55,406000,17000,196,196
2020-09-08,화,861500,0,861500,0,0,0,0,0,0,0,24.3,5.9,26.8,22.2,79.0,25.5,20.71,8.5,4.4,0.0,1003.5,9,4.600000000000001,0,17.02,861500,0,197,197
2020-09-09,수,586500,0,576500,0,0,0,0,10000,0,0,24.0,3.8,27.3,22.2,82.9,25.8,15.6,5.2,4.3,0.0,1002.5,9,5.100000000000001,0,16.46,576500,10000,198,198
2020-09-10,목,699500,0,699500,0,0,0,0,0,0,0,24.0,2.9,27.1,21.6,79.9,28.1,20.53,7.9,6.1,0.0,1000.9,9,5.5,0,16.47,699500,0,199,199
2020-09-11,금,431000,0,431000,0,0,0,0,0,0,0,22.8,2.8,27.3,20.6,82.9,23.8,7.65,0.5,9.4,2.7,1004.6,9,6.699999999999999,1,15.71,431000,0,200,200
2020-09-12,토,816000,0,816000,0,0,0,0,0,0,0,21.7,3.8,26.2,19.7,77.9,23.7,14.05,3.3,8.4,1.5,1004.3,9,6.5,1,14.99,816000,0,201,201
2020-09-13,일,327000,0,327000,0,0,0,0,0,0,0,20.2,2.4,24.6,18.8,78.1,22.0,10.46,2.1,8.6,0.0,1007.0,9,5.800000000000001,0,14.13,327000,0,202,202
2020-09-15,화,897000,0,865000,0,0,0,0,32000,0,0,23.3,2.2,27.0,20.7,76.0,28.5,21.51,9.0,5.9,0.0,1004.7,9,6.300000000000001,0,16.15,865000,32000,203,203
2020-09-16,수,412500,0,412500,0,0,0,0,0,0,0,22.6,2.0,24.1,21.5,85.9,25.6,5.83,0.1,9.9,1.2,1001.7,9,2.6000000000000014,1,15.77,412500,0,204,204
2020-09-17,목,189500,0,189500,0,0,0,0,0,0,0,21.0,2.3,23.2,17.9,89.1,23.2,4.18,0.0,9.8,7.2,1001.9,9,5.300000000000001,1,14.66,189500,0,205,205
2020-09-18,금,355000,0,329000,0,0,0,0,10000,16000,0,19.5,2.4,21.4,17.5,79.1,21.6,8.12,0.1,7.6,2.2,1005.3,9,3.899999999999999,1,13.69,345000,10000,206,206
2020-09-19,토,711000,0,703000,0,0,0,0,0,8000,0,21.6,3.2,26.1,16.9,54.1,22.1,19.54,9.4,3.3,0.0,1007.5,9,9.200000000000005,0,14.92,711000,0,207,207
2020-09-20,일,787500,0,765500,0,0,0,0,6000,16000,0,21.5,2.6,26.6,17.5,50.4,24.4,23.24,11.6,0.1,0.0,1007.6,9,9.1,0,14.92,781500,6000,208,208
2020-09-22,화,409000,0,284500,0,14500,0,0,0,110000,0,19.5,3.7,23.5,17.4,66.1,23.6,15.64,6.5,5.4,0.0,1008.4,9,6.100000000000001,0,13.58,394500,14500,209,209
2020-09-23,수,394500,0,320500,0,18000,0,0,0,56000,0,20.2,3.8,23.1,17.4,71.6,21.9,10.7,1.2,7.8,0.0,1007.0,9,5.700000000000003,0,14.03,376500,18000,210,210
2020-09-24,목,593000,0,499000,0,0,0,0,0,94000,0,21.2,3.6,25.7,18.4,68.0,23.8,15.45,5.0,7.8,0.0,1004.2,9,7.300000000000001,0,14.67,593000,0,211,211
2020-09-25,금,437000,0,331000,0,0,0,0,30000,76000,0,21.3,3.7,25.5,18.0,65.3,25.3,15.67,6.9,4.9,0.0,1001.8,9,7.5,0,14.73,407000,30000,212,212
2020-09-26,토,804000,0,684000,0,0,0,0,0,120000,0,20.5,2.9,26.4,17.5,62.3,23.2,17.39,7.7,4.5,0.0,1005.7,9,8.899999999999999,0,14.24,804000,0,213,213
2020-09-27,일,671000,0,528500,0,15500,0,0,6000,121000,0,20.0,3.2,25.6,16.9,69.6,24.3,15.89,6.6,3.1,0.0,1009.0,9,8.700000000000003,0,13.9,649500,21500,214,214
2020-10-06,화,602000,0,489000,0,0,0,0,0,113000,0,17.5,2.6,22.9,13.0,54.9,23.3,20.05,10.5,3.1,0.0,1011.7,10,9.9,0,12.38,602000,0,215,215
2020-10-07,수,387500,0,294500,0,0,0,0,0,93000,0,19.1,3.8,23.1,15.1,58.4,25.3,20.19,10.1,5.4,0.0,1014.7,10,8.000000000000002,0,13.33,387500,0,216,216
2020-10-08,목,603000,0,509000,0,0,0,0,5000,89000,0,18.7,5.4,22.2,16.6,55.8,23.7,15.88,6.4,4.3,0.0,1014.7,10,5.599999999999998,0,13.27,598000,5000,217,217
2020-10-09,금,950500,0,817500,0,0,0,0,0,133000,0,19.1,5.1,23.8,16.8,56.1,23.6,14.92,5.2,7.1,0.0,1011.6,10,7.0,0,13.48,950500,0,218,218
2020-10-10,토,628500,0,584500,0,0,0,0,0,44000,0,18.0,3.7,20.8,15.6,65.3,21.9,8.0,0.0,6.4,0.0,1009.2,10,5.200000000000001,0,12.62,628500,0,219,219
2020-10-11,일,413000,0,364000,0,0,0,0,0,49000,0,17.7,2.8,22.0,15.0,67.1,19.4,8.41,0.2,5.8,0.0,1006.9,10,7.0,0,12.47,413000,0,220,220
2020-10-13,화,569500,0,512500,0,0,0,0,0,57000,0,17.8,2.4,23.4,14.2,48.4,22.4,17.03,7.4,4.0,0.0,1009.7,10,9.2,0,12.61,569500,0,221,221
2020-10-14,수,298000,0,205500,0,15500,0,0,0,77000,0,16.9,2.2,22.6,13.0,42.5,19.9,13.76,6.3,3.8,0.0,1014.1,10,9.6,0,12.1,282500,15500,222,222
2020-10-15,목,300000,0,217000,0,0,0,0,0,83000,0,17.2,2.6,23.0,12.5,52.6,21.1,16.2,7.3,5.9,0.0,1014.3,10,10.5,0,12.19,300000,0,223,223
2020-10-16,금,209500,0,107500,0,0,0,0,0,102000,0,16.3,2.4,18.6,15.0,70.1,18.0,3.98,0.0,8.9,0.2,1013.5,10,3.6000000000000014,1,11.66,209500,0,224,224
2020-10-17,토,785000,0,624000,0,0,0,0,0,161000,0,17.0,2.4,22.6,12.9,58.0,21.3,17.52,10.0,1.6,0.0,1013.1,10,9.7,0,12.1,785000,0,225,225
2020-10-18,일,532000,0,483000,0,0,0,0,0,49000,0,17.2,1.5,22.2,13.7,57.1,21.6,17.0,9.5,4.1,0.0,1013.6,10,8.5,0,12.62,532000,0,226,226
2020-10-20,화,534000,0,423500,0,15500,0,0,0,95000,0,17.7,2.2,22.6,13.6,61.8,21.1,17.6,10.1,0.6,0.0,1016.4,10,9.000000000000002,0,12.6,518500,15500,227,227
2020-10-21,수,322500,0,264500,0,0,0,0,0,58000,0,17.3,1.6,22.3,14.9,72.5,19.1,7.41,1.2,9.0,10.4,1010.1,10,7.4,1,12.61,322500,0,228,228
2020-10-22,목,211000,0,144000,0,0,0,0,5000,62000,0,15.3,2.0,17.3,13.8,83.3,17.0,3.73,0.0,9.3,15.8,1002.7,10,3.5,1,11.15,206000,5000,229,229
2020-10-23,금,280500,0,232500,0,0,0,0,20000,28000,0,12.7,3.4,18.3,8.7,44.0,14.4,18.26,10.3,0.8,0.0,1003.3,10,9.6,0,9.21,260500,20000,230,230
2020-10-24,토,275000,0,224000,0,0,0,0,0,51000,0,12.0,3.2,18.2,7.0,40.5,13.4,17.89,10.3,0.0,0.0,1007.6,10,11.2,0,8.77,275000,0,231,231
2020-10-25,일,485000,0,393000,0,0,0,0,0,92000,0,14.6,3.0,21.6,9.5,49.8,15.4,17.09,9.6,1.8,0.0,1009.6,10,12.1,0,10.47,485000,0,232,232
2020-10-27,화,443500,0,443500,0,0,0,0,0,0,0,16.7,1.7,22.9,12.2,53.8,17.6,14.85,9.8,2.6,0.0,1011.1,10,10.7,0,12.18,443500,0,233,233
2020-10-28,수,216500,0,174500,0,0,0,0,0,42000,0,17.3,2.8,22.9,15.4,49.1,18.2,9.12,3.9,5.3,0.0,1011.8,10,7.499999999999998,0,12.22,216500,0,234,234
2020-10-29,목,318500,0,199500,0,0,0,0,0,119000,0,15.4,2.4,21.9,10.6,51.0,15.7,13.25,6.7,3.9,0.0,1012.9,10,11.3,0,11.09,318500,0,235,235
2020-10-30,금,322500,0,216500,0,0,0,0,0,106000,0,15.0,3.3,21.0,11.4,57.3,17.4,15.33,9.8,2.3,0.0,1015.2,10,9.6,0,10.7,322500,0,236,236
2020-11-01,일,529000,0,42000,0,0,0,0,10000,97000,380000,15.7,2.2,20.2,12.5,61.3,17.1,7.65,1.1,9.5,0.0,1011.8,11,7.699999999999999,0,11.33,139000,390000,237,237
2020-11-03,화,190000,0,18000,0,0,0,0,0,80000,92000,9.7,3.0,13.3,5.3,36.0,11.6,16.46,10.0,0.0,0.0,1010.0,11,8.0,0,7.3,98000,92000,238,238
2020-11-04,수,318000,0,23000,0,0,0,0,0,122000,173000,8.7,2.7,14.6,4.1,32.1,11.0,16.5,10.1,0.1,0.0,1014.5,11,10.5,0,6.71,145000,173000,239,239
2020-11-05,목,261500,0,26000,0,0,0,0,6000,50000,179500,12.0,2.0,17.4,6.3,35.6,13.8,13.59,7.7,5.3,0.0,1017.5,11,11.099999999999998,0,9.05,76000,185500,240,240
2020-11-06,금,268500,0,26000,0,0,0,0,0,40000,202500,17.2,2.1,21.6,12.3,53.6,17.5,10.71,2.8,9.4,0.0,1012.8,11,9.3,0,12.32,66000,202500,241,241
2020-11-07,토,441500,0,58000,0,15500,0,0,0,100000,268000,17.6,3.0,21.4,14.5,55.4,19.6,10.33,4.4,4.6,0.0,1008.2,11,6.899999999999999,0,12.39,158000,283500,242,242
2020-11-08,일,557000,0,106500,0,0,0,0,0,128000,322500,14.1,2.8,19.8,8.8,29.0,16.2,14.6,9.6,0.0,0.0,1010.8,11,11.0,0,10.17,234500,322500,243,243
2020-11-10,화,335500,0,22000,0,15500,0,0,0,121000,177000,11.0,2.4,16.0,7.7,44.1,14.1,14.87,9.9,0.5,0.0,1017.8,11,8.3,0,8.27,143000,192500,244,244
2020-11-11,수,280500,0,28000,0,0,0,0,0,38000,214500,12.5,2.0,18.6,6.7,46.0,14.3,14.25,9.9,0.3,0.0,1022.1,11,11.900000000000002,0,9.37,66000,214500,245,245
2020-11-12,목,415000,0,49000,0,0,0,0,0,49000,317000,14.3,1.2,20.0,9.7,62.5,15.4,14.36,9.8,0.0,0.0,1020.4,11,10.3,0,11.03,98000,317000,246,246
2020-11-13,금,377000,0,31000,0,0,0,0,0,63000,283000,15.6,2.4,21.9,10.9,49.0,17.6,13.36,9.7,0.0,0.0,1018.0,11,10.999999999999998,0,11.21,94000,283000,247,247
2020-11-14,토,453500,0,44000,0,5000,0,0,10000,69000,325500,15.2,3.0,21.5,12.1,62.0,18.4,10.18,5.5,4.3,0.0,1019.8,11,9.4,0,10.85,113000,340500,248,248
2020-11-15,일,772000,0,73000,0,0,0,0,6000,152000,541000,15.5,2.4,20.6,12.2,61.0,18.5,13.52,8.9,3.0,0.0,1017.4,11,8.400000000000002,0,11.15,225000,547000,249,249
2020-11-17,화,586000,0,50500,0,0,0,0,0,130000,405500,17.8,2.3,22.7,14.9,71.5,20.5,9.2,3.7,6.4,0.0,1015.9,11,7.799999999999999,0,12.64,180500,405500,250,250
2020-11-18,수,602500,0,44000,0,68000,0,0,0,79000,411500,19.4,1.8,23.3,15.9,79.4,22.3,9.41,4.4,7.0,14.1,1010.6,11,7.4,1,13.83,123000,479500,251,251
2020-11-20,금,772000,0,336500,0,0,0,0,0,179000,256500,12.2,4.4,16.3,7.2,56.3,13.8,13.08,8.3,1.6,0.0,1006.2,11,9.1,0,8.89,515500,256500,252,252
2020-11-21,토,554500,0,70000,0,0,0,0,0,85000,399500,10.7,3.0,14.8,6.1,62.9,10.4,6.09,1.7,4.9,0.0,1013.7,11,8.700000000000001,0,7.95,155000,399500,253,253
2020-11-22,일,261000,0,27000,0,0,0,0,0,53000,181000,10.8,2.3,12.2,8.8,73.1,11.6,2.67,0.0,8.0,0.8,1011.0,11,3.3999999999999986,1,8.18,80000,181000,254,254
2020-11-24,화,577000,0,49500,0,0,0,0,0,154000,373500,9.6,1.5,16.2,4.8,41.9,10.4,11.1,6.3,4.5,0.0,1016.6,11,11.4,0,7.81,203500,373500,255,255
2020-11-25,수,333500,0,38000,0,0,0,0,0,119000,176500,10.4,3.2,15.0,7.3,41.8,11.1,12.84,8.7,2.5,0.0,1015.3,11,7.7,0,7.73,157000,176500,256,256
2020-11-26,목,231000,0,26000,0,0,0,0,0,76000,129000,10.3,2.6,15.4,7.3,52.4,11.4,7.29,3.9,6.0,0.0,1015.7,11,8.100000000000001,0,7.77,102000,129000,257,257
2020-11-27,금,446500,0,53000,0,15500,0,0,0,107000,271000,9.8,3.6,14.0,4.8,52.8,11.0,10.03,5.1,4.6,0.0,1013.5,11,9.2,0,7.31,160000,286500,258,258
2020-11-28,토,243000,0,33000,0,0,0,0,10000,74000,126000,5.1,2.9,10.1,2.4,37.4,7.7,11.27,7.1,4.3,0.0,1016.1,11,7.699999999999999,0,4.3,107000,136000,259,259
2020-11-29,일,384500,0,36000,0,4500,0,0,12000,132000,200000,4.9,3.3,10.3,1.1,45.4,7.9,13.04,9.4,1.1,0.0,1018.1,11,9.2,0,4.09,168000,216500,260,260
2020-12-01,화,237500,0,47000,0,0,0,0,0,28000,162500,6.7,2.7,13.5,0.6,44.4,8.5,11.95,8.6,2.8,0.0,1023.0,12,12.9,0,5.41,75000,162500,261,261
2020-12-02,수,184500,0,15000,0,0,0,0,0,68000,101500,7.9,2.5,14.3,4.6,41.1,7.9,8.38,4.2,3.8,0.0,1018.2,12,9.7,0,6.24,83000,101500,262,262
2020-12-03,목,176000,0,18000,0,0,0,0,0,81000,77000,6.3,2.8,11.5,3.5,35.0,8.6,12.22,9.2,1.6,0.0,1017.2,12,8.0,0,5.12,99000,77000,263,263
2020-12-04,금,82500,0,5000,0,0,0,0,5000,28000,44500,4.3,3.7,10.2,0.5,31.3,7.0,12.75,9.1,0.8,0.0,1017.8,12,9.7,0,3.63,33000,49500,264,264
2020-12-05,토,263000,0,18500,0,0,0,0,0,121000,123500,5.7,2.9,10.9,1.6,43.4,7.5,12.51,9.3,1.1,0.0,1019.1,12,9.3,0,4.7,139500,123500,265,265
2020-12-06,일,364000,0,45500,0,1500,0,0,5000,120000,192000,7.4,2.9,12.3,3.5,47.6,9.0,12.4,9.2,0.8,0.0,1017.8,12,8.8,0,5.82,165500,198500,266,266
2020-12-08,화,165500,0,12000,0,0,0,0,0,71000,82500,4.3,2.8,9.0,1.4,42.6,7.2,11.3,8.3,1.0,0.0,1017.4,12,7.6,0,3.79,83000,82500,267,267
2020-12-09,수,160000,0,21500,0,0,0,0,0,35000,103500,6.3,2.3,12.4,1.3,28.9,7.4,12.0,9.1,0.6,0.0,1015.5,12,11.1,0,5.27,56500,103500,268,268
2020-12-10,목,117000,0,16000,0,0,0,0,0,21000,80000,7.5,2.6,12.3,4.9,37.5,6.7,3.5,1.1,7.1,0.0,1012.1,12,7.4,0,5.96,37000,80000,269,269
2020-12-11,금,262000,0,27000,0,15500,0,0,0,99000,120500,9.4,2.2,13.7,6.1,52.1,9.7,10.42,7.1,5.4,0.0,1009.7,12,7.6,0,7.31,126000,136000,270,270
2020-12-12,토,293500,0,36000,0,0,0,0,0,98000,159500,7.5,2.6,11.2,4.9,37.9,9.2,11.27,7.6,4.1,0.0,1007.9,12,6.299999999999999,0,5.96,134000,159500,271,271
